1.11227	-0.345324
-1.62029	-0.52558
0.411691	2.48284
1.02462	0.967649
0.354104	0.684287
-1.14581	0.051376
-0.389833	-0.159751
-0.726774	0.772691
-nan	-nan
-nan	-nan
-nan	-nan
1.77718	1.34929
0.32608	0.086613
1.21372	-0.312416
-0.0866172	1.43168
-nan	-nan
1.02768	-1.6113
-0.365734	-0.791523
-nan	-nan
1.07634	0.420011
-nan	-nan
-nan	-nan
-1.52506	-0.826081
1.51017	-0.39593
0.203108	1.68501
1.49712	0.12441
1.66639	-1.1352
-0.866424	0.265317
-nan	-nan
-0.539112	0.00559759
0.26061	-0.445925
-1.03595	-1.72206
-0.507301	1.61704
-0.48517	-2.17567
1.00254	-0.706979
-nan	-nan
-0.413822	-0.674186
1.75597	0.608859
1.63279	-2.64865
-nan	-nan
-0.643337	0.615792
0.239642	1.11408
-0.950994	0.557567
-0.133706	-1.43857
2.35407	0.14423
1.37797	-0.919755
0.248545	-0.920909
-nan	-nan
0.310308	-0.291706
-1.35329	1.58092
-0.480761	-2.31622
-0.773675	1.2132
0.018149	-0.567737
-0.0677043	-0.174046
0.0129503	-2.02384
-0.530437	0.26543
-0.718247	0.301986
0.472263	-1.73864
-0.0773557	-0.247155
-0.00879255	0.429419
0.179455	-1.40484
-0.405625	-0.893817
-0.0811466	-0.201109
-0.349934	-0.360296
-1.43085	0.314735
1.01027	0.655441
-nan	-nan
-2.23775	-1.63151
-0.653842	0.518001
-0.062993	2.06567
-0.777117	0.158274
-0.456593	-1.16546
-nan	-nan
-0.658085	2.3803
-nan	-nan
2.68252	0.132824
-nan	-nan
2.17626	-0.358215
-nan	-nan
0.466685	-1.08616
-1.96688	-1.14851
0.823924	-0.396966
0.583244	-1.80247
0.862538	0.717438
-0.278876	-0.144654
-0.292918	-1.08698
0.467956	0.36584
-0.325387	-0.758119
0.625122	0.87804
1.15217	0.968035
1.01847	-0.767678
-nan	-nan
-0.479632	0.56916
-0.371698	-1.21752
0.118025	-0.355654
-0.0936875	-0.305633
-0.148697	-1.5217
-0.100038	-0.326993
0.0896498	-1.13028
1.41042	0.501341
-0.321018	-1.21512
0.939529	-0.868019
-nan	-nan
-1.02703	1.57411
-nan	-nan
-1.31121	1.3464
-2.28566	1.00934
1.15578	1.90625
-0.0578617	0.22156
-nan	-nan
-nan	-nan
-0.723172	-0.0128826
-1.84537	-1.2868
0.0584796	0.867562
0.508839	-1.78568
0.00875369	0.480873
-0.192983	-1.65815
-1.53785	-0.440003
-1.44066	1.13214
-0.204003	-0.146886
1.67667	-0.307819
-nan	-nan
-nan	-nan
1.31821	-0.626002
-1.91234	1.53026
-1.97009	-1.35568
1.71881	-0.27651
-nan	-nan
1.01425	-0.126947
-0.447645	-0.0570225
1.63807	0.244748
-0.439342	-1.39306
1.13092	0.617501
0.327182	-0.841746
-0.846254	1.00879
-0.0219198	-0.0615156
-0.554565	-0.576652
-0.517902	-0.467294
0.173252	0.589482
0.0892441	-0.528592
0.00540419	0.415091
-0.161888	-1.59144
-1.19095	-2.08895
-1.12949	-1.35728
1.04351	-0.352163
1.41876	0.532185
-nan	-nan
0.870395	0.569703
1.25799	-0.124702
0.0726079	-0.0827163
-0.449479	-0.534798
-1.14348	-0.265341
-1.14276	-1.36154
0.0320519	0.125368
-0.645173	-0.813403
-nan	-nan
-1.33443	-0.0130736
-nan	-nan
0.794092	-0.282076
-nan	-nan
1.01336	0.874807
-1.24802	1.28154
-nan	-nan
-0.844412	1.41399
0.512613	-1.19379
0.234341	0.235265
-nan	-nan
-0.994913	0.90433
-0.33075	0.730197
1.68077	0.74439
-0.464701	0.248512
-0.822156	-1.32183
-1.22368	-0.594386
-nan	-nan
0.517374	0.778937
1.15255	-0.116261
0.201433	-1.39553
-1.01968	-0.196735
-2.26328	-0.0824077
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
1.06326	-0.749768
0.296214	-0.0218256
-nan	-nan
-0.744294	-0.579069
-1.68452	-1.07568
0.593449	-1.35128
0.160923	-2.11997
-0.616413	-0.188961
1.23792	0.459901
0.116743	0.747476
-nan	-nan
-0.313787	-1.28206
-nan	-nan
-0.688794	0.538556
-0.332513	-0.341385
-nan	-nan
-0.0970255	1.22324
-1.2851	-1.69127
0.776621	0.159808
0.739269	-1.39653
-nan	-nan
-4.36906	-1.49184
1.92641	1.59178
0.974775	-0.308068
-1.27523	-0.262531
-0.698263	-1.04175
-0.787141	1.3443
-0.682944	-1.58076
1.11292	0.253388
-nan	-nan
0.308827	0.498238
-nan	-nan
1.35167	-0.800858
1.01864	1.78915
-nan	-nan
-nan	-nan
-1.19042	-2.23938
-0.0681302	-0.48721
-nan	-nan
-0.276746	-1.15276
0.924931	0.901474
-0.243442	-0.798767
-0.182863	1.48739
-1.00019	-1.51759
-1.80995	-1.1218
-0.30028	-0.739537
-1.06525	-1.09374
-0.0595621	-0.152723
0.273969	0.683299
1.56726	0.926863
-0.928811	0.246315
1.49478	2.21816
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
1.64347	0.177695
-0.355389	-0.263767
-1.9681	-0.0289154
0.386458	2.00333
-nan	-nan
0.676213	-0.685945
-nan	-nan
-0.507503	0.694869
-nan	-nan
-0.142516	-1.01653
0.0173361	0.191948
1.84292	0.564881
-nan	-nan
0.338199	-1.6469
-1.064	1.13414
-0.134309	-0.263503
-1.36636	-0.521576
-1.77469	0.295454
-nan	-nan
-0.571312	0.601151
-nan	-nan
-nan	-nan
-0.440611	-0.236661
0.264754	-0.556039
-0.382319	-0.489588
-0.722774	0.658291
-nan	-nan
-0.326494	-0.718596
-0.224461	0.269606
-2.31279	0.0509947
0.930295	1.9
0.307889	1.36904
-nan	-nan
-0.190459	0.50127
2.01606	0.558532
1.27127	-0.803271
0.198518	1.58097
-1.25752	0.513899
-nan	-nan
0.888386	-1.01642
-nan	-nan
-nan	-nan
1.08041	-0.516021
-nan	-nan
-1.15242	0.666142
0.0394484	1.45709
-0.217076	-0.478904
1.0656	-1.7417
-nan	-nan
-1.6371	0.637011
-0.0265229	-0.441539
-nan	-nan
0.357843	-0.447404
0.419433	1.11349
-0.318267	-0.117011
-nan	-nan
-0.322776	-0.495422
-0.123412	-0.234629
-1.33404	2.44462
-0.464502	0.202745
-1.43356	0.40594
-1.65779	2.78281
0.211876	-0.58984
0.986742	0.196188
-nan	-nan
-1.22998	-0.102403
-nan	-nan
-0.0209967	0.42018
-0.215147	-0.321128
0.847799	-0.620465
-0.157983	0.922447
-1.05672	1.43387
-nan	-nan
1.66645	-0.151042
-0.505199	0.535146
-1.19579	-0.271253
-1.172	1.64792
-nan	-nan
0.512869	0.783121
0.812973	1.4362
-nan	-nan
-0.522572	-0.523444
0.805018	0.359918
-nan	-nan
-nan	-nan
-0.480352	-1.2381
0.554268	0.372397
-nan	-nan
-1.36143	1.55297
-1.79201	1.11746
-2.62366	1.28843
-nan	-nan
-nan	-nan
-nan	-nan
1.41592	0.0767097
0.460103	1.23607
-0.616287	0.941907
-nan	-nan
-0.101115	-1.25105
-0.802539	-0.963861
-0.866864	0.402983
-0.0282779	-0.233658
-0.821207	-1.75544
0.117774	0.0908361
-nan	-nan
-1.62139	-1.48975
1.35929	-0.478354
-nan	-nan
-0.340451	-0.939356
0.302349	-0.289053
2.08372	-0.571164
-nan	-nan
-nan	-nan
-0.595198	0.377428
-1.0217	-0.246146
-nan	-nan
-0.767968	-0.149638
-1.8159	-0.0329076
0.546631	-0.738569
-1.10187	1.06287
-0.662864	1.77994
-nan	-nan
-0.657913	-0.266326
-1.23553	-0.151698
-0.0163873	-0.254075
0.296191	-0.883556
-0.758672	2.37646
-0.260699	0.140111
0.299992	-1.34359
-0.301965	1.88219
2.12543	-1.08415
-nan	-nan
0.585129	-0.402336
-1.20558	0.394759
-2.6569	-0.638951
-0.448266	0.782765
-1.15051	-0.386651
-0.154437	-0.0837649
0.748066	-0.910224
0.61626	-0.852687
-1.22814	-0.697951
-1.04121	1.12452
0.511838	-0.136023
-2.72687	0.775736
0.165024	0.871249
-0.540652	-0.604945
-0.523748	-1.08532
0.400623	-0.311818
-0.0882113	-0.627551
0.262352	0.300343
0.0884037	-1.00264
1.03882	0.99187
0.0172344	1.52376
-nan	-nan
-nan	-nan
-0.465904	-1.50279
-nan	-nan
-nan	-nan
-0.874693	-0.265195
0.110306	1.97262
-0.938239	0.998512
0.910267	0.329736
0.348575	0.203297
0.976529	-0.417529
1.10248	0.610788
-1.0892	-0.65377
-nan	-nan
-nan	-nan
-nan	-nan
0.0590423	1.83039
0.207559	0.45347
-nan	-nan
0.270637	0.691934
0.758648	0.894063
-0.798124	-0.978643
-1.30719	2.32296
0.130152	-0.0471862
-0.239118	0.31374
-nan	-nan
-0.370984	0.511253
1.74163	-0.416395
-1.40271	-0.0256859
-0.592854	-1.31204
0.101646	-0.153421
-0.939226	-0.769633
-nan	-nan
-0.73453	0.658247
0.383397	0.850642
1.63036	-1.0266
0.129637	0.430609
0.252201	-0.757903
0.676359	2.39406
-0.497851	1.59548
-3.71048	-0.45101
0.895742	0.67067
-2.27483	0.181389
-1.23162	0.217445
-0.160352	0.0143746
0.67559	0.655879
0.0362056	-0.132632
-0.674454	-0.101401
-nan	-nan
-1.23082	0.457671
-nan	-nan
-nan	-nan
1.09697	0.4917
0.88278	-0.368286
-1.0066	-0.816742
-0.396183	0.219002
0.269422	0.348752
-0.176473	-1.19028
-1.47968	1.52783
1.53452	-0.766137
-1.24327	0.00673094
-0.540807	0.480319
0.127349	-1.56928
-1.53002	-0.168504
-0.0102286	-2.71315
-0.692037	0.222779
-0.25971	-0.490475
-0.20518	-0.868758
0.938791	-0.913408
-0.0423444	0.390438
2.48598	1.22072
1.36324	-0.935838
-0.299508	-1.13273
0.0618938	1.44058
0.719849	-0.719517
-nan	-nan
1.35527	-0.816686
0.845742	-0.938706
0.118923	0.569957
0.266543	-0.491335
-0.506599	1.18538
1.28285	0.865457
-nan	-nan
1.34004	0.671299
-0.413345	-1.31331
0.0783191	0.349115
1.12189	-0.88575
-0.422236	-0.880481
-0.102895	1.22047
-nan	-nan
-nan	-nan
-0.526446	0.487146
-0.0143353	0.934597
-nan	-nan
0.550945	0.422984
-0.615864	-0.537347
0.151929	0.846998
1.05937	-0.0911161
-0.429712	0.122556
-0.896091	-0.11266
0.854982	0.516321
-1.87851	1.6542
-nan	-nan
1.83783	-0.114782
1.03818	1.72398
1.23282	0.872566
0.0482058	0.068426
-0.309196	-1.77544
1.38147	0.0503508
-1.18081	1.45454
-1.74447	0.399846
-nan	-nan
-0.250861	1.58826
-2.03377	0.0196243
-1.82114	-1.35355
-nan	-nan
-0.887398	-0.297049
0.323067	-0.404611
-1.06637	0.0157076
0.813071	1.45852
-1.00678	-0.439804
-0.140009	0.526976
-0.48426	0.691571
-nan	-nan
-1.6906	1.14505
1.36387	0.797145
-1.04704	0.341797
-0.233392	2.46
-0.473075	1.1652
-0.410976	0.276588
-nan	-nan
-nan	-nan
-0.351364	1.45773
-0.819225	2.8019
-0.308658	-0.561428
-1.6986	-0.423566
-0.572992	2.04881
-0.75844	1.52647
-0.0380787	2.37283
0.392683	0.48257
-1.52271	0.0971662
-0.226688	-2.30745
-nan	-nan
0.420165	0.00500252
-nan	-nan
-nan	-nan
-0.641101	-0.450091
-1.83455	1.13671
-nan	-nan
-0.809237	-0.418886
0.542019	-0.102738
1.47734	-0.506849
-nan	-nan
-1.04292	0.18821
0.0990104	0.151183
-0.0104034	0.0633933
-0.143924	0.868665
-1.97369	0.937641
0.798671	-0.330256
-0.517761	0.207843
-0.818079	-1.87468
1.73869	0.716742
0.131273	-0.626595
-1.07391	0.39007
0.550492	-0.269076
-nan	-nan
1.10052	0.995555
-0.709316	0.895815
1.1234	-0.313098
-1.56918	1.19716
-0.734377	1.09346
0.608285	1.42713
-nan	-nan
-1.86231	0.597646
-1.56053	-0.931579
-0.846674	0.760956
0.195928	0.36461
-1.15761	-1.16504
0.397384	-0.0154334
-nan	-nan
0.286481	0.38564
1.64808	-0.0308422
0.067323	-0.438228
-1.61123	-0.616458
-1.0233	1.98283
-nan	-nan
-1.24343	1.65392
0.00979252	-0.790409
0.393391	1.17904
0.214071	0.685303
-0.342484	0.427789
0.184694	0.500264
-nan	-nan
-0.778537	0.843904
-0.171743	-1.402
0.741006	-1.23297
-0.743033	-0.163581
1.28089	0.800006
-0.0435576	-0.330605
-nan	-nan
0.260934	-0.725495
0.12165	-0.449508
0.387618	-0.621135
-0.78548	-0.328503
-nan	-nan
-0.498711	-0.699395
0.188512	0.730738
-0.829441	-0.222227
0.746052	-0.270281
-1.02565	-0.404189
0.229598	1.34111
1.33188	1.59221
-1.17635	-0.628023
-1.29373	0.905326
-1.23421	-1.43529
0.015524	-0.313434
-0.195706	-1.14287
-nan	-nan
-0.536762	-0.792037
0.058913	-1.55962
0.147507	0.095112
-2.3761	0.545464
1.96791	-0.124548
0.774395	0.167609
-nan	-nan
0.50997	-0.116913
0.983283	0.164536
-nan	-nan
0.54727	-0.256007
0.952543	-0.818866
0.89748	-1.30215
-0.268092	-0.529159
-0.902274	-1.88501
-1.03633	0.892943
0.110089	1.54861
0.724204	-0.106451
0.460862	-1.95428
-nan	-nan
0.177855	0.217382
1.0538	0.502109
-nan	-nan
-nan	-nan
-0.218157	-0.581628
-nan	-nan
-0.914748	1.51252
0.0377116	-0.513826
-nan	-nan
-0.978153	-0.252538
-1.16016	-0.402272
-0.64945	0.323322
-nan	-nan
-0.730423	0.401744
-0.250371	-0.740939
-nan	-nan
-nan	-nan
-nan	-nan
0.0865407	1.0646
0.35276	0.493486
0.19387	0.088637
-0.805813	-0.362879
-1.04319	1.68543
-1.48522	-1.34722
-2.88319	-2.27418
1.14004	0.66098
-nan	-nan
-0.106978	-0.34789
0.787318	-0.0191504
1.01224	-0.882109
0.844805	1.76333
-1.54291	2.38283
-0.585989	-1.70264
-0.0222167	0.588733
-0.669251	-0.502828
-nan	-nan
-nan	-nan
-0.764795	-2.02433
0.443397	1.21188
0.279801	-0.482651
-1.90393	0.115693
0.536766	-0.663018
-0.250019	-0.94995
-1.08922	-0.654063
0.122885	0.508451
0.465853	-1.20518
0.215007	-0.705335
-nan	-nan
-0.619092	-1.30209
-0.306153	0.0231421
-0.0739304	1.22661
1.92313	-0.855784
-nan	-nan
1.35626	-0.426269
0.910371	0.044384
0.0459934	-1.45029
-nan	-nan
-1.97542	-1.1268
-1.68257	1.46862
-nan	-nan
0.859376	-2.15309
-0.464743	-0.492992
-0.0595522	0.682569
-0.492166	0.609447
-0.680653	-0.536049
-1.22974	1.46008
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-0.444799	1.26505
-1.46141	-0.396516
-0.68629	0.174662
1.14075	-0.113716
-1.24358	0.495733
-0.2221	1.63109
-nan	-nan
0.777425	-0.0755532
0.33378	-1.11009
-0.72629	0.968946
-1.01961	1.68124
-2.75537	-0.515315
1.98587	0.191111
-0.515996	1.18833
-1.08639	1.61777
0.569446	0.502192
-0.056201	-0.653644
-1.46822	0.174057
0.206908	-0.550151
-nan	-nan
1.92025	-0.364638
0.961868	1.53871
-1.04838	0.121619
-0.695796	0.444327
1.77187	-0.556333
0.0102415	-0.959241
-nan	-nan
0.435984	1.37451
-0.05773	0.564056
0.278946	1.1346
1.7504	-1.3238
0.216084	-0.688357
-0.132552	1.20592
0.286409	-0.935372
0.749052	0.205202
0.0756209	0.0160643
-0.724024	0.179536
-0.646753	-0.917932
-1.13774	-0.211932
-nan	-nan
1.04458	-0.188621
-nan	-nan
-2.15777	0.694619
0.553951	0.700628
0.0183859	-2.1283
0.349572	-0.795917
1.03567	-0.842425
-0.618105	-0.600605
-0.313716	0.278105
-0.16405	-0.438776
-0.712187	-1.83198
2.12794	0.116195
-nan	-nan
0.206546	-0.416323
-1.28611	1.55436
0.241964	-0.138778
-nan	-nan
-1.48931	-0.324228
-0.0525311	0.31679
-0.175661	0.310964
-0.210103	0.498773
-nan	-nan
-0.787554	-0.733788
-1.39893	-0.833473
-0.615062	0.158623
-2.73897	-0.242858
-nan	-nan
-nan	-nan
-nan	-nan
0.667628	-0.121447
-0.370467	0.909921
1.7975	-0.773986
0.256447	0.427556
0.110287	-0.10225
-nan	-nan
-nan	-nan
-nan	-nan
-0.975526	-0.934882
-2.11507	0.820068
1.933	-0.862855
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
0.271476	0.766188
-nan	-nan
0.986487	-0.78337
-2.67863	0.163212
-0.870891	-0.61973
0.22758	-0.575768
-0.543375	1.48889
-1.77569	-0.298355
1.03499	0.142901
0.82925	-0.855717
-0.848843	-0.228371
0.881889	-1.14128
-0.715126	2.32724
-1.46695	1.34501
0.422325	-1.9782
0.443079	-0.444485
-1.46388	-0.347057
-nan	-nan
1.57883	0.630977
-0.0158517	0.838981
-nan	-nan
-nan	-nan
0.464543	-0.25229
0.690388	0.811679
1.2895	-0.0474455
-nan	-nan
0.631673	0.359495
-1.11041	-0.557876
-1.89058	0.642881
-nan	-nan
0.299244	0.228448
-nan	-nan
-0.671336	-0.703002
-nan	-nan
1.30069	0.369189
0.795751	0.378163
0.385936	0.57949
0.351051	0.119137
-0.787824	0.448333
-0.0499182	0.409368
-1.37157	-0.101665
-nan	-nan
-nan	-nan
-2.59716	0.597747
1.60449	-1.07942
-2.179	0.857061
-1.27268	-0.306249
1.75774	-1.02188
0.731948	1.31372
-2.03477	-0.851392
-0.727357	-1.16416
-nan	-nan
-nan	-nan
0.840666	-0.892719
0.522343	-0.60526
-nan	-nan
0.369762	-0.879516
-nan	-nan
-1.55983	-0.265084
-0.262419	0.78786
0.650091	0.468088
-0.0526348	-0.456958
-nan	-nan
-0.258249	1.32646
0.429587	0.374135
-0.572237	-0.73823
-0.399357	-0.109557
-0.43047	-0.648599
-nan	-nan
-0.542587	-1.36298
-1.14294	0.414199
-0.449132	0.48745
0.768483	-0.815128
-nan	-nan
0.0892199	-0.214613
1.00391	0.0909145
1.08575	-0.621829
0.067134	0.489925
-nan	-nan
0.918223	-0.7323
-nan	-nan
-0.134962	1.20447
-0.669352	1.55837
-nan	-nan
1.44703	-0.795758
-nan	-nan
-nan	-nan
0.857097	0.934262
0.356152	-2.53377
0.654024	-0.832108
-0.92107	2.12701
0.804588	-0.874329
0.21201	-0.0930438
-1.26286	-0.503996
-nan	-nan
0.318873	-0.763273
-nan	-nan
0.549563	-0.0979502
-nan	-nan
-1.65145	0.503883
-1.3741	-1.09726
-0.359549	-1.94735
0.506801	-1.15283
-nan	-nan
0.425131	1.31253
-0.126125	-0.388221
-0.170005	-0.823734
-1.40557	-0.870469
-2.46459	-0.162323
1.05741	0.830041
-0.661216	-2.53283
1.39267	-0.0352943
0.219493	1.57562
0.764782	-0.215217
0.579321	-0.894846
-nan	-nan
1.16736	-2.34543
-0.503274	-1.01905
1.65313	-1.45529
-0.635989	-1.05947
-1.0315	0.600204
-1.41696	0.641421
1.56308	0.21505
-nan	-nan
-nan	-nan
1.17582	0.0221078
-0.899019	0.406395
-nan	-nan
-0.154547	0.839171
-nan	-nan
-nan	-nan
-1.01542	0.392448
-2.85479	-0.320734
-nan	-nan
-nan	-nan
-0.230071	-0.384487
1.38253	0.0314117
1.7082	0.632401
-0.232844	0.0940104
0.159079	-0.291497
-1.66922	1.69026
2.07522	1.48684
-1.52708	0.476445
-1.13662	0.745347
-0.110623	-1.91115
1.32111	0.360767
-0.104747	0.261393
-0.775785	0.696402
-0.0474371	-0.431833
1.09595	-0.569378
-nan	-nan
-0.0636893	0.456743
0.199873	-1.09472
0.917324	2.21743
0.813491	-0.55772
0.764168	-1.09823
0.621857	-0.404977
0.202959	-0.266241
-nan	-nan
1.09405	-0.653024
-1.7441	0.910569
0.684908	0.248359
0.123359	-1.06869
-nan	-nan
-0.476646	-0.40385
-1.10985	-1.2416
-0.767498	0.877629
-0.528076	0.807688
-nan	-nan
-0.427153	1.67036
-nan	-nan
-nan	-nan
-0.594522	1.36889
-0.135581	-0.0893633
0.288498	0.364327
0.155804	-1.0439
-2.35058	-1.87672
-nan	-nan
0.360758	-1.21236
-nan	-nan
-1.03165	-1.56438
-0.529635	0.183421
-0.705697	-0.267221
-0.00335315	-0.0974035
-nan	-nan
0.978345	-0.920764
-0.189691	0.0838186
-1.58358	-0.428094
-0.474534	-2.04992
0.808591	-1.22857
-0.652746	-0.640156
-1.07134	1.54664
0.47406	-0.885295
0.935134	-1.20231
-1.23329	1.24198
-nan	-nan
-nan	-nan
-0.222125	-0.724566
-0.194979	1.12365
-0.761305	0.208844
0.533273	0.608448
-nan	-nan
0.0646167	-1.18373
-nan	-nan
-0.0244051	0.828948
-1.03582	0.784712
-0.979886	0.326945
-0.462856	1.11928
-nan	-nan
-nan	-nan
0.389177	-0.708599
0.86404	0.502736
-0.642997	-0.665795
1.15345	0.646267
-nan	-nan
-0.478918	0.722514
0.506234	-0.897401
0.632604	-1.07087
-0.19056	0.44577
-0.541996	0.527623
1.11606	-0.226194
0.000129763	0.267848
-nan	-nan
0.436292	0.459723
-nan	-nan
0.583386	0.147147
-nan	-nan
-0.862813	-1.08528
-nan	-nan
-nan	-nan
-nan	-nan
0.750035	0.275312
-1.89126	0.937182
0.89156	0.421539
0.00851252	-0.606152
-0.473818	-2.19034
-0.0289736	0.488516
-2.17367	0.315459
0.306465	-0.305451
-0.777575	1.26721
-0.41409	-0.201661
-0.301542	-0.817775
-0.548628	0.210822
-0.168719	-0.569565
0.97761	-0.824905
-0.63172	0.349144
-0.0197954	-0.350876
-0.465037	1.07546
0.423928	-1.36607
-0.0154498	-0.919065
-nan	-nan
-0.327811	1.7122
-nan	-nan
-0.74869	0.815945
0.377535	0.0807328
0.0219345	-0.60993
-nan	-nan
-nan	-nan
2.51829	1.78145
-nan	-nan
0.295952	-0.339061
-nan	-nan
-1.02608	-0.41029
-0.482792	0.306122
1.3817	1.87051
0.300753	0.294118
0.582961	-1.75398
2.86563	0.0143136
-nan	-nan
-0.188047	-0.348067
-0.400201	1.37324
-0.72693	-0.366588
0.912767	-1.25464
-0.639756	-0.853114
0.939926	-0.614797
-0.190393	2.39434
-2.92271	-0.271912
0.836098	0.207692
-nan	-nan
-1.92924	-0.822812
0.45255	-1.19336
-0.588093	-0.802168
-0.0499724	1.27138
1.67787	0.839786
0.123508	0.379467
0.189589	-0.485924
0.671648	0.800078
-1.72299	-1.28798
-0.581722	0.200659
0.268677	0.961903
-nan	-nan
-0.155494	-2.46107
1.48947	-1.71662
0.222676	-0.0236233
-0.966066	-1.74235
-nan	-nan
0.091768	-1.19438
-nan	-nan
-nan	-nan
1.29014	1.62108
0.706381	-0.444525
1.6066	0.8111
-nan	-nan
-nan	-nan
1.49979	0.753003
-nan	-nan
1.87991	0.0563436
-0.32408	-0.150074
-nan	-nan
1.1043	-0.8473
-1.37009	1.57359
-0.242636	0.633425
1.47743	0.285128
-nan	-nan
-2.31624	1.76847
-0.858437	-1.60957
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
0.0270955	-0.501253
0.335098	-1.51076
0.69905	2.24357
1.20566	-2.57186
0.903682	-1.19757
-nan	-nan
-nan	-nan
-nan	-nan
0.257882	0.715889
-0.130951	-0.90826
-0.200843	1.20412
-0.573432	-1.5061
0.429795	-0.18206
-nan	-nan
-0.44524	-0.569357
-nan	-nan
-1.32091	0.22782
-nan	-nan
-1.30618	0.0602692
-0.259239	0.265813
-nan	-nan
0.602851	0.277551
-nan	-nan
-1.2406	1.42616
0.559275	0.591672
0.767136	-0.804008
0.437383	-1.00552
-0.309786	2.65116
-0.437028	2.28833
1.0328	1.12613
1.05872	0.690915
-0.0432808	0.512282
-1.54982	-0.310586
1.69349	-0.789457
-nan	-nan
-0.837007	0.863424
0.487736	-0.613006
-0.336351	1.47632
-nan	-nan
-0.247007	1.18476
0.415994	-1.18977
-0.248893	-0.140954
-1.92708	0.786325
0.376602	0.351135
-1.37083	0.136236
0.0251587	0.48075
-nan	-nan
0.709099	-0.0785946
-1.047	1.97283
1.01577	-0.293429
-0.0580846	-1.04723
-0.599942	-0.429445
-1.64456	0.631937
-nan	-nan
-2.15932	-0.942548
-nan	-nan
0.694038	-1.32394
-nan	-nan
-nan	-nan
-nan	-nan
1.04702	-1.47221
-nan	-nan
-0.267336	0.562066
-0.891838	1.02749
0.129759	-1.21112
-nan	-nan
-0.96441	-0.963438
-1.62654	0.429391
0.710255	-0.428437
0.413081	-0.26455
0.139267	-0.257774
-1.30622	-0.6831
-2.00018	-0.0243158
-0.35795	-0.842551
0.270876	-1.03457
-0.44038	-0.327431
-0.101123	-0.927352
-nan	-nan
-nan	-nan
-0.0546722	3.07843
0.278059	2.28517
0.296961	1.39665
-nan	-nan
-0.656381	1.23818
-0.460919	-0.289328
-nan	-nan
-0.84988	-1.15402
-1.18299	0.555822
1.58719	0.285553
1.2324	-0.686967
0.317744	0.683735
0.225651	-1.08116
-nan	-nan
-nan	-nan
-nan	-nan
2.8589	0.909938
-nan	-nan
-0.156152	0.362505
0.484692	0.184645
-nan	-nan
0.374746	0.204088
0.468495	-0.315454
-nan	-nan
0.531488	0.341109
1.29807	1.41861
-0.63219	-0.287096
0.460214	1.98959
-2.37118	1.78691
-1.37623	-1.05276
0.376426	-1.92491
0.17629	-0.284035
0.551998	0.484378
-0.316084	-0.380655
0.414511	-0.655714
1.35794	-0.259072
-0.813563	0.56986
-nan	-nan
-nan	-nan
-0.174433	0.173342
0.195713	0.138413
-0.00122943	0.0946291
-nan	-nan
1.91686	0.643292
0.0431118	0.31339
-nan	-nan
-1.22082	1.01646
-0.20372	-0.247135
-0.846702	-2.24912
-0.598144	-0.783821
0.0449713	-0.75072
0.906025	1.43349
0.587687	0.607276
0.785793	0.751494
-nan	-nan
0.296868	1.02723
0.290666	-0.572642
0.36635	0.31105
-1.0929	0.0898863
-0.976395	1.40473
0.107624	-1.78957
0.536995	0.55184
-nan	-nan
0.678513	-0.148586
-0.475339	-1.21037
0.191325	0.831444
-0.732969	-0.85024
0.13815	-0.551151
-0.269303	-0.0673353
-nan	-nan
-1.67741	-0.722797
-nan	-nan
0.110636	1.89176
1.12136	0.516854
-0.520731	-0.639753
-0.789803	1.2239
-0.158396	-1.12358
1.14324	-2.11368
-1.1052	-0.032777
1.42076	0.056919
1.60856	-0.918626
-0.112899	0.61592
0.0873757	-0.346303
-nan	-nan
-0.367985	1.28088
0.856587	1.44852
-1.51634	-0.169231
0.910251	0.983685
-1.29098	0.106064
-1.72177	-1.31582
0.980864	1.06868
-0.164557	-0.16651
0.743149	0.43382
0.0222389	0.240416
-1.11497	-0.566781
0.00741804	1.03413
0.171278	0.298458
1.06751	-0.454556
-nan	-nan
-nan	-nan
1.44268	1.36611
-nan	-nan
-0.118685	0.0859155
0.620067	-1.55528
-nan	-nan
-nan	-nan
0.521321	0.91851
-1.25125	0.171544
0.32565	1.8012
0.25916	1.69468
-nan	-nan
0.486139	1.22329
0.551807	-0.0620108
-nan	-nan
-0.51326	-0.767382
-0.245215	0.4462
1.15025	-0.593512
0.267672	0.388468
-0.950801	-0.370008
-1.2172	-0.145136
-0.485783	0.952384
-0.0163628	-0.354642
1.36013	1.20632
0.285721	-1.38113
-0.26544	-0.752416
0.65879	-0.123252
-1.0934	0.177652
-0.151117	-0.216889
-nan	-nan
-nan	-nan
0.36265	-1.76557
-1.06605	-0.566882
0.110479	0.387091
-0.719976	0.717261
-1.55879	-1.00331
-1.21342	0.684429
-0.957321	0.716805
0.336643	0.7726
-0.658076	-1.22893
-0.475348	0.244491
-nan	-nan
-1.087	-0.107313
1.01089	-1.80064
1.35601	2.05616
1.64015	0.489163
0.630712	-0.379127
-nan	-nan
2.40994	-0.364249
-nan	-nan
-1.27674	-0.777064
-1.5376	-0.0691354
-nan	-nan
